zimmo code,type,price,street,number,postcode,city,living area(m²),ground area(m²),bedroom,bathroom,garage,garden,EPC(kWh/m²),renovation obligation,year built,mobiscore,url
L2OGV,Woning (Huis),995000.0,Bastienweg,6,8620,Nieuwpoort,376.0,1151.0,6.0,2.0,1.0,True,487.0,True,1934.0,7.5,https://www.zimmo.be/nl/nieuwpoort-8620/te-koop/huis/L2OGV/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA5NTAwMDAsICJtYXgiOiA5OTk5OTl9fX19&p=15
L3BTM,Villa (Huis),995000.0,Wijerstraat,7,3510,Spalbeek,300.0,4600.0,4.0,2.0,1.0,False,224.0,False,1991.0,6.3,https://www.zimmo.be/nl/spalbeek-3510/te-koop/huis/L3BTM/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA5NTAwMDAsICJtYXgiOiA5OTk5OTl9fX19&p=15
L3DAN,Woning (Huis),950000.0,Vredelaan,22,8500,Kortrijk,1000.0,311.0,12.0,8.0,1.0,False,263.0,False,1973.0,8.9,https://www.zimmo.be/nl/kortrijk-8500/te-koop/huis/L3DAN/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA5NTAwMDAsICJtYXgiOiA5OTk5OTl9fX19&p=15
L2LN9,Villa (Huis),998000.0,Patrijzenlaan,28,1910,Kampenhout,254.0,1300.0,5.0,2.0,1.0,False,132.0,False,1974.0,6.2,https://www.zimmo.be/nl/kampenhout-1910/te-koop/huis/L2LN9/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA5NTAwMDAsICJtYXgiOiA5OTk5OTl9fX19&p=16
L1ITP,Villa (Huis),999999.0,Oude Sluissedijk,3,8340,Damme,550.0,2563.0,5.0,2.0,1.0,False,228.0,False,1976.0,5.8,https://www.zimmo.be/nl/damme-8340/te-koop/huis/L1ITP/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA5NTAwMDAsICJtYXgiOiA5OTk5OTl9fX19&p=16
KZHEX,Woning (Huis),975000.0,Langeweg,10,9992,Middelburg,433.0,2369.0,4.0,3.0,1.0,False,290.0,False,1978.0,4.8,https://www.zimmo.be/nl/middelburg-9992/te-koop/huis/KZHEX/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA5NTAwMDAsICJtYXgiOiA5OTk5OTl9fX19&p=17
KUECI,Villa-landhuis (Huis),998000.0,Gebr. Persoonsstraat,1,3150,Tildonk,251.0,3000.0,4.0,3.0,1.0,True,343.0,False,1930.0,7.0,https://www.zimmo.be/nl/tildonk-3150/te-koop/huis/KUECI/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA5NTAwMDAsICJtYXgiOiA5OTk5OTl9fX19&p=18
KWTU1,Woning (Huis),995000.0,Vaartstraat,25,9270,Kalken,425.0,2840.0,5.0,2.0,2.0,False,345.0,False,1975.0,7.0,https://www.zimmo.be/nl/kalken-9270/te-koop/huis/KWTU1/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA5NTAwMDAsICJtYXgiOiA5OTk5OTl9fX19&p=18
KWQDC,Woning (Huis),995000.0,Burgemeesterstraat,20,9830,Sint-Martens-Latem,280.0,1719.0,4.0,2.0,1.0,False,540.0,True,1955.0,7.5,https://www.zimmo.be/nl/sint-martens-latem-9830/te-koop/huis/KWQDC/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA5NTAwMDAsICJtYXgiOiA5OTk5OTl9fX19&p=18
KPPM2,Hoeve (Huis),995000.0,Krokusstraat,16,3950,Bocholt,336.0,38326.0,4.0,1.0,2.0,False,244.0,False,1993.0,6.6,https://www.zimmo.be/nl/bocholt-3950/te-koop/huis/KPPM2/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA5NTAwMDAsICJtYXgiOiA5OTk5OTl9fX19&p=19
KQ8WR,Villa (Huis),995000.0,Nachtegalendreef,18,2280,Grobbendonk,377.0,5387.0,5.0,1.0,2.0,False,190.0,False,1988.0,5.6,https://www.zimmo.be/nl/grobbendonk-2280/te-koop/huis/KQ8WR/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA5NTAwMDAsICJtYXgiOiA5OTk5OTl9fX19&p=19
KOI09,Villa (Huis),989000.0,Russelenberg,25/B,3980,Tessenderlo,457.0,1000.0,5.0,3.0,2.0,True,5.0,False,2013.0,7.3,https://www.zimmo.be/nl/tessenderlo-3980/te-koop/huis/KOI09/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA5NTAwMDAsICJtYXgiOiA5OTk5OTl9fX19&p=19
L9L9W,Villa (Huis),1035000.0,Nachtegalenlei,30,2900,Schoten,342.0,4083.0,4.0,2.0,2.0,False,1140.0,True,1968.0,7.7,https://www.zimmo.be/nl/schoten-2900/te-koop/huis/L9L9W/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDAwMDAwLCAibWF4IjogMTA0OTk5OX19fX0%3D
KXDH5,Villa (Huis),1035000.0,Sleestraat,8,2820,Rijmenam,389.0,775.0,5.0,2.0,2.0,True,96.0,False,2008.0,5.9,https://www.zimmo.be/nl/rijmenam-2820/te-koop/huis/KXDH5/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDAwMDAwLCAibWF4IjogMTA0OTk5OX19fX0%3D&p=2
L4HVM,Villa (Huis),1025000.0,Louis Van Campenhoutstraat,58,2870,Liezele,250.0,1192.0,3.0,2.0,2.0,False,30.0,False,2020.0,6.3,https://www.zimmo.be/nl/liezele-2870/te-koop/huis/L4HVM/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDAwMDAwLCAibWF4IjogMTA0OTk5OX19fX0%3D&p=2
L9YDU,Villa (Huis),1095000.0,Ahornbomenlaan,54,1910,Nederokkerzeel,340.0,2948.0,4.0,2.0,1.0,False,316.0,False,2003.0,6.0,https://www.zimmo.be/nl/nederokkerzeel-1910/te-koop/huis/L9YDU/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D
L60YB,Woning (Huis),1099000.0,Grotendries,31,1861,Wolvertem,495.0,2995.0,5.0,2.0,1.0,False,145.0,False,1950.0,5.1,https://www.zimmo.be/nl/wolvertem-1861/te-koop/huis/L60YB/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&boosted=1
L9K5A,Herenwoning (Huis),1095000.0,De Vaart,24,3910,Sint-Huibrechts-Lille,680.0,1395.0,7.0,3.0,2.0,True,179.0,False,1900.0,7.7,https://www.zimmo.be/nl/sint-huibrechts-lille-3910/te-koop/huis/L9K5A/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=2
L9AH1,Villa (Huis),1075000.0,Eelstraat,5a,2380,Ravels,405.0,1052.0,3.0,2.0,1.0,False,37.0,False,2024.0,5.8,https://www.zimmo.be/nl/ravels-2380/te-koop/huis/L9AH1/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=2
L8EJR,Villa (Huis),1050000.0,Eikestraat,103,3080,Tervuren,399.0,1254.0,5.0,1.0,1.0,True,459.0,True,1968.0,7.9,https://www.zimmo.be/nl/tervuren-3080/te-koop/huis/L8EJR/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=3
L8L2N,Villa (Huis),1050000.0,Pannelaan,30,8670,Koksijde,356.0,774.0,6.0,2.0,1.0,True,242.0,False,1981.0,7.8,https://www.zimmo.be/nl/koksijde-8670/te-koop/huis/L8L2N/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=3
L7MPV,Villa (Huis),1095000.0,Bornstraat,22,2200,Herentals,522.0,1766.0,6.0,2.0,1.0,False,223.0,False,1976.0,7.1,https://www.zimmo.be/nl/herentals-2200/te-koop/huis/L7MPV/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=3
L89SU,Villa (Huis),1095000.0,Leopold III-straat,78,3724,Vliermaal,902.0,2313.0,9.0,6.0,2.0,True,107.0,False,2007.0,5.1,https://www.zimmo.be/nl/vliermaal-3724/te-koop/huis/L89SU/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=3
L8II3,Villa (Huis),1095000.0,Anton Van de Veldelaan,5,2900,Schoten,457.0,2027.0,4.0,2.0,2.0,True,194.0,False,1996.0,7.8,https://www.zimmo.be/nl/schoten-2900/te-koop/huis/L8II3/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=3
L7D31,Villa (Huis),1099000.0,Laan I,159,1770,Liedekerke,360.0,2315.0,3.0,2.0,1.0,True,103.0,False,2014.0,8.0,https://www.zimmo.be/nl/liedekerke-1770/te-koop/huis/L7D31/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=4
L7V6Z,Villa (Huis),1075000.0,Alice Nahonlei,62,2900,Schoten,330.0,1102.0,5.0,2.0,1.0,False,139.0,False,1969.0,7.6,https://www.zimmo.be/nl/schoten-2900/te-koop/huis/L7V6Z/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=4
L5UGM,Woning (Huis),1090000.0,Rooberg,31,9860,Oosterzele,348.0,2575.0,5.0,3.0,2.0,False,106.0,False,2000.0,6.4,https://www.zimmo.be/nl/oosterzele-9860/te-koop/huis/L5UGM/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=4
L6C30,Villa (Huis),1095000.0,Varendonksesteenweg,56,2230,Herselt,582.0,3602.0,6.0,3.0,2.0,False,186.0,False,2008.0,6.2,https://www.zimmo.be/nl/herselt-2230/te-koop/huis/L6C30/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=4
L7AN8,Villa (Huis),1099000.0,Zelebaan,110,9160,Lokeren,469.0,2059.0,6.0,3.0,2.0,False,127.0,False,2013.0,8.1,https://www.zimmo.be/nl/lokeren-9160/te-koop/huis/L7AN8/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=4
L6L38,Woning (Huis),1060000.0,Artanlaan,22,8620,Nieuwpoort,173.0,717.0,3.0,1.0,2.0,True,670.0,True,1966.0,7.5,https://www.zimmo.be/nl/nieuwpoort-8620/te-koop/huis/L6L38/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=4
L6UFB,Villa (Huis),1099000.0,Switten,4/a,9881,Bellem,203.0,2717.0,2.0,1.0,1.0,False,267.0,False,1972.0,5.5,https://www.zimmo.be/nl/bellem-9881/te-koop/huis/L6UFB/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=4
L4PF5,Villa (Huis),1075000.0,Leuvensesteenweg,27,3390,Tielt,565.0,1406.0,4.0,2.0,1.0,False,114.0,False,2008.0,5.0,https://www.zimmo.be/nl/tielt-3390/te-koop/huis/L4PF5/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=5
L48AM,Gemengd gebruik (Huis),1095000.0,Tuindijk,48,2223,Schriek,673.0,1252.0,3.0,1.0,2.0,False,387.0,False,1972.0,6.6,https://www.zimmo.be/nl/schriek-2223/te-koop/huis/L48AM/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=5
L3JWU,Villa (Huis),1095000.0,Villapark,3,2460,Lichtaart,510.0,11798.0,3.0,3.0,2.0,True,357.0,False,1991.0,6.1,https://www.zimmo.be/nl/lichtaart-2460/te-koop/huis/L3JWU/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=5
L3357,Villa (Huis),1050000.0,Steenweg op Tielen,2,2300,Turnhout,621.0,5064.0,4.0,2.0,2.0,True,356.0,False,1976.0,9.0,https://www.zimmo.be/nl/turnhout-2300/te-koop/huis/L3357/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=5
L1OHZ,Villa-landhuis (Huis),1095000.0,Diestersteenweg,6,3680,Neeroeteren,425.0,2118.0,4.0,2.0,2.0,True,103.0,False,2011.0,6.3,https://www.zimmo.be/nl/neeroeteren-3680/te-koop/huis/L1OHZ/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=6
L2AT5,Villa (Huis),1087000.0,Oude Baan,10,2275,Gierle,382.0,1851.0,4.0,2.0,3.0,True,35.0,False,2014.0,6.8,https://www.zimmo.be/nl/gierle-2275/te-koop/huis/L2AT5/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=6
L1JZ4,Eengezinswoning (Huis),1050000.0,Grote Baan,157,1620,Drogenbos,396.0,963.0,6.0,2.0,1.0,False,182.0,False,1920.0,8.6,https://www.zimmo.be/nl/drogenbos-1620/te-koop/huis/L1JZ4/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=6
KYO9J,Villa (Huis),1050000.0,Luikersteenweg,356,3920,Lommel,421.0,6486.0,5.0,3.0,1.0,True,257.0,False,1997.0,7.1,https://www.zimmo.be/nl/lommel-3920/te-koop/huis/KYO9J/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMDUwMDAwLCAibWF4IjogMTA5OTk5OX19fX0%3D&p=7
L9X11,Woning (Huis),1149000.0,Malpertuuslaan,14,2900,Schoten,301.0,1030.0,4.0,2.0,1.0,True,69.0,False,2022.0,7.8,https://www.zimmo.be/nl/schoten-2900/te-koop/huis/L9X11/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiAxMTAwMDAwLCAibWF4IjogMTE0OTk5OX19fX0%3D
